id,campus,00,01,02,03,04,05,06,07,08,09,r00,r01,final
12276,1,0,0,0,0,0,0,0,0,0,0,113,0,13
12425,1,0,0,0,0,0,90,0,0,0,0,0,0,6
12764,1,121,0,0,0,0,10,0,0,0,0,0,0,6
10403,1,0,0,0,0,0,0,0,0,0,0,0,0,6
15351,2,0,48,0,0,45,-210,0,0,0,0,109,0,13
12692,1,0,0,0,0,0,0,0,0,0,0,0,0,13
11965,1,65,47,40,96,60,0,0,0,0,0,94,0,50
10347,1,0,0,0,0,0,70,0,0,0,0,0,0,13
12600,1,0,0,0,0,0,10,0,0,0,0,115,0,13
10277,1,0,0,0,0,0,0,0,0,0,0,0,0,25
12734,1,25,17,0,100,76,10,0,0,0,0,73,0,38
11647,1,0,87,0,0,0,40,0,0,0,0,0,0,13
19777,7,90,57,0,100,100,0,0,0,0,0,110,0,56
19682,7,65,55,60,95,60,0,40,75,0,80,112,0,75
21116,7,90,87,85,100,99,80,0,100,0,0,97,0,75
37671,9,90,87,0,0,100,90,48,100,0,100,116,0,94
21018,7,90,87,60,100,97,75,28,96,0,95,110,110,88
17708,1,90,53,0,98,0,0,84,95,0,100,0,0,31
17702,1,0,0,0,0,0,10,0,0,0,0,0,0,0
15582,1,65,63,15,100,60,80,0,55,0,25,104,0,69
15926,1,45,63,5,75,59,10,0,100,59,65,114,0,69
16532,1,65,53,0,100,0,10,0,100,0,13,92,0,56
16632,1,90,63,0,100,60,45,0,75,0,0,88,0,63
11215,1,45,87,58,53,60,90,0,100,0,65,109,0,75
15135,1,65,14,71,86,63,35,0,100,0,0,89,0,63
14530,1,45,39,5,91,60,50,0,100,0,25,94,0,56
15702,1,123,67,15,100,60,0,28,100,0,75,105,0,69
14921,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16880,1,90,87,60,100,60,15,0,100,0,0,111,0,69
12074,1,90,73,0,100,60,55,9,83,0,0,106,0,69
15872,1,90,60,0,100,76,25,0,100,0,0,88,0,63
10941,1,90,80,46,100,60,15,0,100,0,80,108,0,69
16841,1,90,5,0,96,50,35,0,71,0,0,112,0,56
15695,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15159,7,90,88,0,100,97,95,0,98,0,100,114,0,75
16075,1,90,1,0,100,53,90,0,0,0,0,101,0,56
14521,1,65,0,51,0,53,40,0,0,0,55,110,0,56
16519,1,90,3,60,80,60,85,0,0,0,0,101,0,63
15943,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15647,1,112,59,0,100,98,10,0,0,0,0,93,0,56
12444,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15141,1,122,86,53,100,59,-42,0,100,0,0,111,0,69
15201,1,0,73,0,100,60,-42,0,100,0,100,91,0,63
14996,1,0,0,0,0,0,0,0,0,0,0,0,0,25
14940,1,90,86,36,100,94,80,0,100,0,80,94,0,75
14993,7,88,49,0,100,60,10,0,100,0,100,102,0,63
16645,1,90,57,0,100,100,35,0,83,0,0,114,0,63
15216,1,0,63,0,75,60,80,0,75,0,0,113,0,63
15588,1,90,87,50,100,60,80,8,100,52,70,116,86,94
15923,1,65,63,0,100,0,0,0,100,0,0,92,0,56
14550,1,0,0,0,0,20,-42,0,33,0,33,109,0,13
15580,1,90,87,0,100,0,0,0,100,0,0,82,0,56
11121,1,88,87,60,0,0,110,0,0,0,0,105,0,56
12532,1,90,2,0,75,60,10,0,55,0,0,95,0,56
11649,1,0,61,0,0,0,0,0,0,0,0,115,0,25
16908,1,90,65,0,100,60,10,0,75,0,0,104,0,63
11049,1,90,57,26,75,0,10,0,0,0,55,109,0,56
15268,1,88,0,0,95,60,0,0,75,0,0,114,0,56
15824,1,121,73,53,100,100,90,16,100,58,25,119,0,81
14732,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16410,1,90,78,0,100,60,80,0,55,0,0,111,0,69
14628,1,65,67,60,75,60,0,0,0,0,0,116,0,63
16117,1,45,60,0,100,60,50,0,100,0,0,57,0,63
17300,1,0,0,0,0,0,0,0,0,0,0,0,0,13
16675,1,88,10,0,75,59,30,0,75,0,0,100,0,56
12418,1,6,20,0,100,59,30,22,100,0,100,96,0,56
15101,1,81,84,0,100,57,10,0,75,0,26,104,0,63
15515,1,90,100,81,100,100,30,60,0,0,0,101,0,69
14712,1,101,67,0,100,60,80,0,100,0,0,114,0,69
16064,1,66,73,0,75,0,40,0,100,0,55,92,0,63
17317,1,125,73,1,100,100,40,0,100,65,100,108,88,81
14504,1,88,81,0,100,58,10,0,68,0,0,114,0,63
14593,1,0,58,0,0,0,75,0,100,0,100,104,0,56
12106,1,65,57,5,100,60,0,8,0,0,50,88,0,63
16499,1,122,73,74,98,100,80,60,100,0,100,111,0,88
16480,1,90,53,0,95,60,80,0,91,0,55,98,0,75
14600,1,111,63,23,100,0,75,0,18,0,0,89,0,56
16561,1,90,87,105,100,100,80,9,100,0,0,116,0,75
15123,1,90,68,0,100,94,55,0,75,0,0,97,0,69
14785,1,21,48,60,75,45,10,0,100,0,13,80,0,50
16721,1,90,100,40,100,100,100,0,100,0,0,119,0,69
15614,1,90,67,0,100,60,10,0,75,0,0,104,0,63
16894,1,90,87,53,98,55,50,16,100,0,65,109,0,81
10101,1,90,79,58,75,60,50,0,100,0,0,97,0,75
16809,1,90,46,56,95,100,105,0,93,0,0,104,0,69
14607,1,65,55,0,75,10,10,0,65,0,0,82,0,56
14951,1,65,60,60,75,60,0,0,0,0,0,104,0,63
14608,1,0,50,0,100,0,90,0,61,0,0,104,0,56
14722,7,90,71,0,100,78,0,0,0,0,100,109,0,63
15456,1,90,54,0,100,46,50,0,75,0,0,104,0,63
15835,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16434,1,90,43,60,100,100,40,0,90,0,0,109,0,63
12410,1,0,75,31,100,36,0,60,100,0,50,110,0,63
15952,1,90,77,0,100,60,80,0,75,0,15,113,0,69
15786,1,0,65,11,100,0,80,0,100,0,80,116,0,63
14852,1,65,80,0,100,60,0,0,75,0,0,114,0,63
10674,1,90,74,0,100,0,80,0,0,0,0,114,0,56
15292,1,90,73,0,98,55,35,0,100,0,3,112,0,63
16456,1,65,67,0,75,60,0,0,0,0,0,100,0,56
15129,1,65,53,0,98,60,0,0,100,0,0,111,0,63
11287,1,60,52,15,93,60,55,8,75,59,30,69,53,81
16069,1,88,60,0,75,60,0,0,0,0,0,104,0,56
16511,1,90,67,0,74,59,15,0,55,0,0,101,0,63
17282,16,114,80,81,100,92,40,28,100,69,86,116,86,88
11338,1,0,87,21,100,53,10,0,75,0,0,109,0,56
16606,1,0,63,0,75,60,40,0,68,0,0,96,0,56
15503,1,65,67,13,100,60,45,0,100,0,56,119,0,69
15876,1,65,22,15,100,60,70,0,75,0,0,104,0,63
11423,1,90,0,0,100,59,10,0,100,0,0,102,0,56
11557,1,0,15,0,60,0,40,0,75,0,65,116,0,50
16759,1,56,0,0,75,60,10,0,100,0,0,115,0,56
14603,1,90,15,60,100,60,50,13,100,0,65,101,0,75
14682,1,55,67,15,100,60,55,0,100,83,0,104,28,75
14577,1,90,0,0,100,73,0,0,100,0,8,89,0,56
16487,1,90,33,53,75,0,10,0,83,0,0,105,0,56
15981,1,0,0,0,0,0,0,0,0,0,0,0,0,6
15191,7,86,52,0,60,59,0,60,55,0,0,96,0,69
15821,1,65,77,0,74,68,40,0,0,0,0,94,0,56
16132,1,123,67,60,100,60,50,0,100,0,80,102,0,81
14737,1,90,82,0,100,60,10,0,75,0,80,105,0,69
16053,1,65,31,5,100,60,10,0,100,0,0,104,0,56
14807,1,90,73,13,100,58,10,0,100,0,0,109,0,63
15993,1,65,43,13,100,60,70,0,75,0,0,114,0,63
15613,1,0,0,0,0,0,0,0,0,0,0,0,0,63
17207,1,123,77,66,100,100,80,0,100,0,0,111,0,75
16695,1,0,64,73,100,46,0,0,100,0,100,107,0,63
16367,1,65,86,60,100,60,0,60,100,0,0,109,0,75
15773,1,90,67,0,75,0,10,0,83,0,0,101,0,56
14775,1,90,87,0,100,100,0,0,100,0,0,110,0,63
11715,1,125,50,60,100,69,10,34,100,0,48,116,0,69
15894,1,8,41,0,100,0,40,0,33,0,0,101,0,25
16339,1,90,73,0,100,60,0,0,0,0,0,92,0,56
12442,1,65,77,15,75,45,-42,0,100,0,0,113,0,56
15077,1,90,83,60,100,0,0,0,100,0,90,104,0,69
16732,1,90,67,105,100,100,110,100,100,0,100,119,0,88
15950,1,65,47,11,75,55,55,0,100,0,0,116,0,63
16461,1,90,0,0,100,60,55,0,0,0,0,111,0,56
14781,1,90,0,40,100,60,35,60,100,0,0,119,0,63
12675,1,0,87,0,96,97,80,0,100,0,0,89,0,63
14816,1,36,67,36,100,59,10,0,75,0,65,101,0,63
16104,1,88,67,15,100,57,40,0,100,0,80,89,0,69
16419,1,0,0,0,0,0,0,0,0,0,0,109,0,13
16821,1,86,0,71,100,100,35,28,100,0,40,119,53,69
16448,1,90,64,0,100,60,10,0,55,0,65,59,0,69
11270,1,90,77,0,100,0,90,0,100,0,0,92,0,63
15007,1,90,57,0,75,0,55,0,55,0,0,109,0,63
14740,1,65,0,0,100,57,10,0,100,0,0,109,0,56
17210,1,90,80,35,100,60,10,0,100,0,0,119,0,63
16602,1,90,55,0,65,0,40,0,100,0,0,105,0,56
16568,1,65,2,60,100,0,0,0,100,0,0,92,0,56
16560,1,90,83,53,100,60,0,0,100,0,0,109,0,69
11959,1,65,83,0,100,100,0,0,0,0,80,106,0,63
15597,1,90,57,0,0,60,40,0,100,0,86,119,0,63
15225,1,0,92,60,0,99,75,0,100,0,100,111,0,69
11836,1,65,77,60,93,60,65,0,0,0,0,113,0,69
15492,1,21,67,0,100,60,35,0,100,0,48,114,0,56
16787,1,0,0,0,0,0,0,0,0,0,0,109,0,13
14963,1,90,77,53,100,55,65,8,100,34,60,114,28,81
14798,1,65,23,0,70,45,10,0,100,0,0,96,0,50
14822,1,90,87,30,100,60,90,28,100,85,26,92,0,75
15529,1,90,41,0,100,0,30,0,0,0,0,95,0,38
16671,1,88,11,0,100,60,0,0,0,0,65,57,0,56
16407,1,81,1,0,75,60,80,0,0,0,0,115,0,56
10603,1,90,46,45,33,0,10,0,0,0,0,62,0,25
37884,9,90,87,101,100,100,80,54,100,0,100,105,0,118
15069,1,90,83,0,100,60,90,0,0,0,0,111,0,63
15932,1,90,46,15,100,60,35,0,100,0,0,92,0,56
37189,1,125,88,60,100,98,-42,28,100,0,100,106,0,101
18150,5,25,1,0,25,0,0,0,0,0,0,0,0,0
12010,1,125,100,104,100,0,0,0,100,0,0,119,0,63
16952,1,104,86,73,100,100,20,0,100,0,100,119,0,75
16533,1,90,0,20,75,93,0,0,0,0,0,108,0,50
11540,1,100,60,60,100,65,15,0,0,0,0,69,0,63
14871,1,81,71,0,100,96,15,0,0,0,0,111,0,56
15539,1,90,60,10,100,59,70,0,75,0,0,88,0,69
15434,1,0,45,0,0,0,40,0,0,0,0,116,0,13
15921,1,0,0,0,0,0,0,0,0,0,0,0,0,13
15533,1,90,29,0,0,0,35,0,0,0,0,119,0,25
11788,1,15,0,0,0,0,80,0,0,0,0,89,0,25
12792,1,0,65,0,100,60,55,0,100,0,0,58,88,69
27988,8,0,67,0,100,60,80,60,100,0,100,115,0,92
41823,8,125,100,102,100,100,55,60,100,0,100,115,0,117
29283,8,125,82,60,100,60,80,0,100,0,100,0,90,105
38238,9,25,0,0,0,0,55,0,0,0,0,0,0,2
39151,8,90,87,40,100,100,95,60,100,0,100,119,0,110
39914,9,90,77,0,100,60,0,0,100,0,100,102,0,51
14927,1,90,83,8,100,57,40,60,13,0,75,94,0,69
11652,1,0,0,31,75,0,10,0,0,0,0,111,0,25
14946,1,88,57,28,75,60,40,60,100,0,0,105,0,69
33602,8,90,100,104,100,100,110,68,100,0,90,105,90,125
40154,9,90,87,80,100,100,-42,0,100,68,100,117,0,109
10394,1,83,64,50,18,33,25,2,75,0,0,0,0,50
10029,1,70,50,0,73,11,10,0,30,0,0,83,23,50
10028,1,69,1,0,58,100,70,0,0,0,0,0,0,50
10142,1,50,73,0,35,50,30,10,100,0,18,-6,37,50
10877,1,50,17,16,72,51,10,5,100,0,0,7,0,50
10606,1,50,50,10,48,5,15,1,65,0,0,111,0,50
10147,1,43,52,23,96,70,15,5,93,0,0,5,0,50
10499,1,112,43,0,92,41,10,0,75,0,0,112,37,50
10892,1,70,23,26,73,60,40,20,51,0,18,87,19,56
10513,1,0,0,0,0,0,55,0,0,0,0,0,0,13
10180,1,11,10,0,3,0,0,0,0,0,0,0,0,0
10399,1,25,0,0,0,7,60,0,0,0,0,0,0,13
10291,1,50,50,5,22,3,55,2,13,0,2,90,0,50
10055,1,103,50,50,50,0,0,0,0,0,0,0,0,50
10699,1,50,50,50,0,35,40,20,100,0,30,0,0,50
10185,1,50,50,50,0,13,10,0,100,0,13,0,0,50
10601,1,105,50,50,50,0,10,0,0,0,0,28,14,50
10303,1,50,50,50,100,30,25,0,40,0,10,0,15,50
10229,1,50,50,50,43,3,20,0,18,0,2,112,0,50
10905,1,50,50,50,23,0,0,0,0,0,0,113,0,50
10257,1,50,50,50,36,30,0,1,27,0,5,112,4,50
10287,1,50,50,50,0,3,10,0,0,0,0,120,0,50
10044,1,50,50,50,17,10,35,0,0,0,0,138,0,50
10292,1,50,50,50,37,30,30,5,18,0,0,128,0,50
10764,1,50,50,50,50,45,0,5,0,0,0,36,0,50
10233,1,50,50,50,7,25,55,0,47,0,0,0,45,50
10834,1,97,50,50,50,8,10,0,25,0,6,47,0,50
10569,1,50,55,50,32,2,15,1,18,0,5,0,86,50
10363,1,90,50,50,0,3,0,3,56,0,11,28,0,50
10553,1,73,57,50,60,0,0,0,0,0,0,8,0,50
10614,1,50,52,20,5,3,40,0,75,0,0,63,0,50
10889,1,70,50,0,50,22,35,0,0,0,10,78,0,50
10420,1,50,50,16,100,45,50,5,26,0,6,0,48,50
10152,1,50,0,65,36,56,40,5,75,0,0,0,4,50
10822,1,50,50,0,18,26,0,0,100,0,0,51,0,50
10809,1,50,50,20,75,17,0,0,75,0,10,0,46,50
10386,1,103,50,50,56,45,20,0,0,0,25,41,9,50
10070,1,50,50,6,20,97,0,0,0,0,0,55,30,50
10463,1,45,30,8,70,60,80,5,32,0,25,71,0,50
10895,1,50,53,0,0,0,0,0,100,0,18,50,0,50
10826,1,70,50,26,50,22,0,0,0,0,0,88,0,50
10810,1,70,50,15,50,0,0,7,18,0,0,88,18,50
10521,1,69,50,0,87,22,25,5,2,0,18,52,22,50
10723,1,50,30,8,61,0,10,2,25,0,0,71,71,50
10370,1,43,70,0,75,60,70,1,43,0,2,43,15,50
10663,1,68,50,0,0,68,10,7,75,0,0,0,0,50
10490,1,50,50,0,67,1,40,0,37,0,10,90,0,50
10695,1,50,90,50,0,3,0,45,0,0,0,72,0,50
10218,1,90,50,50,47,6,25,5,75,0,32,0,18,50
10244,1,100,50,5,30,60,20,0,55,0,7,28,8,50
10815,1,82,50,20,62,0,40,0,13,0,0,69,17,50
10076,1,50,10,2,75,60,10,1,75,0,12,30,13,50
10131,1,69,50,50,48,3,10,15,0,0,0,100,24,50
10020,1,50,3,17,100,13,15,5,50,0,6,63,8,50
10404,1,70,50,50,100,17,0,16,47,0,0,0,15,50
10767,7,94,50,50,75,31,10,5,27,0,0,0,22,50
10047,1,67,50,35,30,15,10,0,75,0,28,75,0,50
10231,1,50,65,16,75,0,40,1,75,0,0,0,0,50
10439,1,70,50,18,75,33,10,20,75,0,0,7,17,50
10692,1,70,50,20,58,20,40,0,93,0,0,0,0,50
10194,1,50,50,0,93,75,10,0,0,0,0,48,17,50
10542,1,102,50,32,88,77,0,10,50,0,0,0,0,56
10808,1,44,65,40,97,60,0,20,100,0,5,90,26,56
10558,1,63,50,18,46,50,30,3,75,0,0,53,0,56
10539,1,105,69,14,77,62,15,5,55,0,0,0,63,63
10269,1,101,13,0,70,100,0,10,100,0,0,148,45,56
10762,1,70,66,0,93,100,80,0,50,0,0,132,85,75
10743,1,105,36,45,100,60,40,60,100,0,25,136,0,63
10696,1,103,90,45,100,60,40,30,100,0,12,103,0,63
10591,1,125,97,65,97,60,90,30,100,0,2,123,0,75
12837,1,88,67,40,100,100,40,28,100,67,65,98,85,81
12761,1,90,87,60,100,98,80,40,100,83,55,113,45,88
10489,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10227,1,0,0,0,0,0,0,0,0,0,0,0,0,13
39760,16,0,0,0,0,0,80,0,0,0,100,0,0,56
42773,16,90,87,50,100,60,80,0,0,0,80,0,0,46
42517,1,125,96,50,100,100,80,0,75,0,100,111,0,109
12631,1,91,83,60,73,60,90,8,100,0,100,92,0,81
12393,1,90,71,25,75,45,95,13,100,77,25,112,101,75
10184,1,0,0,0,0,0,0,0,0,0,0,0,0,50
10842,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10328,1,0,0,0,0,0,0,0,0,0,0,0,22,0
10698,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10315,1,38,39,25,0,0,0,0,0,0,0,0,0,25
14492,1,90,0,0,100,58,40,0,100,0,0,108,56,63
14716,1,90,55,53,100,0,35,28,75,0,65,106,0,69
16935,1,90,0,0,100,60,-210,0,75,0,0,93,0,56
14966,1,100,59,0,100,93,10,0,100,0,86,104,0,69
16439,1,73,81,0,97,95,45,0,100,0,0,97,0,63
16921,1,90,84,36,100,90,30,16,100,0,60,101,0,69
16751,1,73,90,48,100,91,40,60,86,0,0,0,0,31
15204,1,0,85,15,100,86,0,8,85,0,0,109,0,56
14494,1,90,80,0,96,56,0,0,100,0,70,92,0,69
16126,1,81,87,60,96,73,-210,0,100,0,0,104,0,69
14641,1,0,92,0,75,55,0,0,100,0,73,102,0,63
15535,1,90,67,81,100,97,90,40,100,0,95,111,85,88
14717,1,90,70,51,98,94,0,28,90,0,93,106,0,75
16302,1,65,68,60,100,61,80,16,75,0,25,69,0,75
16766,1,90,71,0,98,73,35,18,91,0,83,117,0,69
15605,1,101,46,53,91,60,40,16,100,0,100,109,0,69
16002,1,123,87,61,95,0,15,0,100,0,100,80,0,69
14805,1,80,27,60,100,60,40,8,0,0,0,105,0,56
14507,1,0,84,0,100,90,0,0,100,0,75,114,0,63
12815,1,90,77,0,100,93,40,0,100,0,0,106,0,63
16641,1,90,100,58,96,98,15,60,100,0,26,96,70,81
16669,1,55,66,0,88,58,15,8,55,0,30,106,0,63
14522,1,45,50,0,100,0,10,0,83,54,65,109,40,63
15743,1,90,37,0,100,60,35,0,100,0,80,94,0,63
15594,1,83,0,0,60,54,10,0,75,0,0,100,0,56
15553,1,90,87,80,100,98,35,60,100,62,80,94,86,94
15552,1,90,77,60,100,100,60,60,0,0,0,104,105,81
16619,1,90,91,60,71,58,90,0,75,0,30,101,0,75
16364,1,101,100,101,100,100,40,72,100,87,90,117,0,88
15121,1,90,60,43,100,82,15,28,100,0,80,114,0,69
11330,1,78,77,28,61,0,40,0,75,0,50,57,0,63
14770,1,90,67,25,100,60,50,10,91,0,46,107,0,69
14970,1,115,67,15,100,54,0,0,75,43,50,109,0,69
14586,1,90,77,60,96,58,80,0,75,0,0,104,0,75
11114,1,90,87,25,89,0,10,28,100,0,80,102,0,63
15708,1,65,6,15,100,60,55,0,0,0,0,100,68,63
15532,1,90,68,45,0,0,15,20,100,0,100,105,0,56
16588,1,65,0,0,0,0,0,0,0,0,0,0,0,6
15453,1,65,53,15,69,0,35,0,75,0,0,105,0,56
15625,1,90,60,0,100,60,75,0,100,0,0,109,0,69
15164,7,90,57,0,87,97,0,0,0,0,50,102,0,63
14949,1,90,71,82,100,100,55,0,100,67,40,98,90,88
11925,1,65,0,0,93,100,30,0,100,0,60,108,0,63
14872,1,88,67,40,90,60,80,16,75,0,65,113,0,75
15506,1,65,72,0,98,65,40,16,98,0,45,96,0,63
14834,1,122,91,98,100,100,-210,94,100,77,100,95,110,94
16805,1,90,100,0,0,0,15,0,0,0,0,109,0,38
14647,1,90,56,60,97,98,15,16,91,53,100,104,0,81
16026,1,65,44,0,73,50,40,0,75,0,0,97,0,56
15956,1,90,60,0,100,58,20,0,55,0,0,97,0,63
14525,7,90,83,21,100,100,55,28,100,0,80,113,0,75
16538,1,65,51,0,100,94,55,16,100,0,43,109,0,69
11256,1,90,46,105,100,77,55,0,100,0,100,109,0,75
11770,1,81,70,18,97,100,90,16,100,38,100,101,125,81
16791,1,90,100,103,81,0,80,0,33,0,0,92,0,63
16866,1,75,100,98,100,95,70,0,100,0,100,114,0,81
14627,1,111,89,0,100,98,90,0,100,0,100,119,0,75
14851,1,90,74,15,100,81,20,40,100,51,20,41,90,69
15082,7,96,59,0,100,0,-210,0,100,0,0,110,0,56
15905,1,96,96,60,100,60,0,0,0,0,53,119,0,69
14756,1,121,74,53,100,100,40,0,90,0,90,117,0,75
14777,1,123,89,60,100,96,95,0,100,0,90,110,0,81
11890,1,90,91,46,90,56,10,0,100,0,0,113,0,63
11789,1,78,73,0,100,50,-210,40,100,0,65,109,0,69
14934,1,65,81,21,100,92,0,49,100,0,26,106,0,63
14937,1,88,87,0,100,60,0,0,51,0,0,111,0,63
15298,1,0,59,0,100,73,15,60,100,70,0,106,0,69
14501,1,104,75,80,100,100,40,40,100,74,100,105,80,88
16941,1,116,80,53,86,100,85,0,0,0,0,114,0,69
16013,1,90,53,11,100,57,40,0,100,0,0,63,0,63
15778,1,90,61,0,100,60,10,0,100,0,0,106,0,63
15655,1,90,66,25,100,96,10,20,75,0,100,109,70,75
12045,1,90,0,45,100,100,10,0,73,0,46,63,0,56
11780,1,0,72,83,100,65,90,0,75,0,80,109,0,75
16097,1,65,76,60,91,60,35,0,100,0,0,114,0,69
12485,1,65,60,0,84,0,90,0,100,0,0,111,0,63
16676,1,90,47,25,100,60,85,0,100,0,30,111,0,63
13031,2,40,0,50,90,40,0,0,100,0,40,0,0,38
13012,2,100,70,0,0,0,0,0,0,0,0,0,0,25
12174,2,80,70,20,0,0,0,40,80,0,0,0,0,38
12966,2,80,90,50,100,50,0,0,0,0,0,0,0,56
12176,2,80,20,0,0,0,0,0,0,0,0,0,0,13
12865,2,100,80,70,100,90,0,40,100,0,0,80,0,69
13014,2,80,60,50,50,0,0,0,0,0,0,0,0,50
12154,2,0,0,0,0,0,0,0,0,0,0,0,0,25
18367,5,81,39,15,100,57,10,0,0,0,0,0,0,19
15471,1,65,57,0,100,60,35,0,0,0,0,105,0,56
18146,5,88,53,8,100,60,30,0,98,0,0,7,0,28
18329,5,25,0,25,50,45,0,0,75,0,40,0,0,13
14954,1,25,63,0,100,60,-42,0,58,0,0,104,0,56
17233,1,90,63,38,100,0,50,0,100,0,0,106,0,63
16385,1,25,67,0,0,0,0,0,0,0,0,0,0,6
16074,1,0,77,26,100,49,90,60,98,0,0,109,0,63
12085,1,0,53,60,100,60,0,0,0,0,0,100,0,56
19740,7,65,67,60,96,100,0,60,75,0,80,119,0,81
19645,7,0,0,0,0,0,0,0,0,0,0,0,0,0
15537,1,90,83,0,94,100,35,0,75,0,0,111,0,63
15587,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11522,1,90,47,40,75,17,55,0,98,0,28,109,0,56
16042,1,51,59,60,95,15,10,0,75,0,8,96,0,63
16352,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16605,1,88,0,0,0,0,0,0,0,0,0,0,0,19
15736,1,73,89,13,100,60,90,0,80,0,60,96,0,75
16569,7,0,0,0,0,0,0,0,0,0,0,0,0,75
14519,1,90,60,0,100,97,70,0,75,0,0,106,0,69
16769,1,65,45,40,93,60,80,0,100,0,55,104,0,69
15998,1,65,32,0,75,59,0,0,75,0,0,103,0,56
14588,1,90,53,0,0,60,0,0,55,0,0,91,0,56
12269,1,90,67,0,100,60,95,0,0,0,0,108,0,63
16047,1,65,1,0,0,0,0,0,0,0,0,102,0,25
12621,1,25,47,0,33,54,55,0,83,0,21,109,0,50
15885,1,65,60,3,80,33,80,0,75,0,0,104,0,63
12762,1,90,77,53,100,97,10,0,100,0,100,96,0,75
17215,1,73,67,0,100,60,90,0,100,0,75,100,0,75
14972,1,90,0,0,75,0,85,0,55,0,0,107,0,56
15886,1,88,60,0,83,0,80,0,75,0,16,108,0,63
15590,1,81,55,0,100,60,40,0,75,0,65,106,0,69
15606,1,90,32,21,100,60,50,0,75,0,0,113,0,63
17226,1,0,87,0,100,55,55,0,0,0,80,92,0,63
16114,7,90,63,0,100,60,0,0,75,0,0,102,0,63
11173,1,90,87,0,100,60,15,0,56,0,65,84,0,69
16338,1,90,57,0,100,57,10,0,100,0,0,98,0,63
15238,1,90,77,0,75,0,70,0,0,0,0,115,0,56
15133,1,90,77,40,100,60,40,0,100,0,65,94,0,69
16331,1,90,67,70,100,0,0,0,100,0,0,104,0,63
16687,1,0,50,0,100,60,15,0,75,0,0,111,0,56
15976,1,65,77,60,100,60,80,0,0,0,0,97,0,69
16363,1,90,53,0,100,60,65,0,100,0,0,102,0,69
16829,7,98,87,0,100,14,80,0,75,0,0,88,0,63
16443,1,90,15,0,96,0,35,0,100,0,80,115,0,56
12283,1,90,80,0,100,59,80,0,0,0,0,105,0,63
11070,1,65,71,0,75,0,0,0,0,0,0,114,0,50
14808,1,90,87,0,100,60,0,0,100,0,0,108,0,63
14511,1,65,41,0,0,60,40,0,100,0,0,102,0,50
16643,1,65,50,0,75,0,10,0,0,0,0,109,0,50
16622,1,90,57,0,100,0,0,0,0,0,0,98,0,50
11701,1,90,0,0,100,60,95,0,0,0,0,84,0,56
16779,1,65,68,0,75,0,0,0,0,0,0,97,0,50
10705,1,45,53,0,100,58,30,0,100,0,80,103,0,63
17230,1,90,67,13,100,60,40,0,100,0,50,104,0,69
16483,1,117,95,102,100,100,80,0,100,0,80,109,0,81
15199,1,65,78,0,100,60,-42,0,0,0,0,90,0,56
16892,1,58,71,0,98,15,40,0,75,0,0,88,0,56
16112,1,90,87,0,75,56,0,0,0,0,0,97,0,56
15847,1,90,41,0,100,60,35,0,0,0,0,106,0,50
11479,1,90,87,76,100,0,0,0,83,0,0,105,0,63
20992,7,20,59,0,90,64,75,13,100,0,0,97,0,63
11213,1,90,73,25,98,100,40,28,100,0,65,116,0,69
11666,1,0,67,0,100,60,0,0,75,0,0,107,0,56
15854,1,65,67,0,86,0,10,0,75,0,0,80,0,56
10322,1,25,3,0,0,0,0,0,0,0,0,111,0,13
16517,1,0,0,0,0,0,0,0,0,0,0,0,0,25
12617,1,96,77,0,75,57,0,0,0,0,0,110,0,56
15145,1,15,1,0,98,60,40,0,100,0,0,108,0,50
17241,1,0,80,0,93,56,10,0,100,0,0,80,0,56
16684,1,90,37,0,88,60,-42,0,75,0,0,115,0,56
16615,1,25,46,5,78,60,55,0,100,0,0,88,0,56
12553,1,90,60,60,100,60,90,0,100,0,0,112,0,75
11269,1,0,10,0,100,92,80,0,100,0,0,110,0,56
15046,7,90,73,0,75,60,35,0,55,0,0,114,0,63
12658,1,90,57,0,93,60,90,0,25,0,0,102,0,63
16579,1,90,0,0,100,59,-42,0,55,0,95,119,0,63
11763,1,0,60,0,100,60,95,0,100,0,0,109,0,63
16124,1,0,0,0,0,0,0,0,0,0,0,0,0,25
21088,7,90,0,0,0,0,0,0,0,0,0,0,0,6
11786,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15671,1,90,61,8,75,0,70,0,75,0,0,113,0,63
16689,1,0,0,0,100,0,0,0,0,0,0,92,0,25
16875,1,90,60,0,91,66,0,0,100,0,0,88,0,63
19746,7,90,45,0,75,0,0,0,55,0,100,110,0,56
15848,1,65,67,0,100,0,15,0,75,0,0,91,0,56
11654,1,0,2,60,0,0,0,0,0,0,0,0,0,6
32398,7,0,0,0,0,0,0,0,0,0,0,0,0,1
33863,7,65,7,0,85,0,0,0,0,0,0,0,0,4
37144,9,0,0,0,0,0,0,0,0,0,0,0,0,36
